dest_statefips,dest_countyfips,origin_statefips,origin_countyfips,origin_stateabbr,num_returns,num_individuals,agi,origin_countyname
40,111,40,101,OK,43,104,1444,Muskogee County
40,121,40,101,OK,22,39,614,Muskogee County
40,131,40,101,OK,21,30,569,Muskogee County
40,135,40,101,OK,54,126,2245,Muskogee County
40,143,40,101,OK,294,532,12872,Muskogee County
40,145,40,101,OK,166,328,7561,Muskogee County
40,071,40,103,OK,23,50,584,Noble County
40,103,40,103,OK,3610,7859,224607,Noble County Non-migrants
40,109,40,103,OK,20,38,1373,Noble County
40,119,40,103,OK,74,142,2883,Noble County
20,125,40,105,OK,25,57,888,Nowata County
40,105,40,105,OK,3160,6812,156214,Nowata County Non-migrants
40,131,40,105,OK,35,83,1272,Nowata County
40,143,40,105,OK,27,53,942,Nowata County
40,147,40,105,OK,79,174,3309,Nowata County
40,063,40,107,OK,20,29,580,Okfuskee County
40,107,40,107,OK,3036,6829,139543,Okfuskee County Non-migrants
40,111,40,107,OK,33,78,993,Okfuskee County
40,125,40,107,OK,26,73,1306,Okfuskee County
40,133,40,107,OK,22,44,1249,Okfuskee County
40,143,40,107,OK,22,39,619,Okfuskee County
02,020,40,109,OK,48,103,3089,Oklahoma County
04,013,40,109,OK,170,300,16049,Oklahoma County
04,019,40,109,OK,39,63,3138,Oklahoma County
05,007,40,109,OK,51,103,3451,Oklahoma County
05,119,40,109,OK,54,95,3155,Oklahoma County
05,131,40,109,OK,25,39,703,Oklahoma County
05,143,40,109,OK,30,57,1279,Oklahoma County
06,037,40,109,OK,130,203,7756,Oklahoma County
06,059,40,109,OK,47,72,2233,Oklahoma County
06,065,40,109,OK,41,82,1518,Oklahoma County
06,067,40,109,OK,22,43,1252,Oklahoma County
06,071,40,109,OK,39,72,1161,Oklahoma County
06,073,40,109,OK,85,159,4233,Oklahoma County
06,085,40,109,OK,21,33,2116,Oklahoma County
08,001,40,109,OK,24,37,1466,Oklahoma County
08,005,40,109,OK,38,54,1353,Oklahoma County
08,031,40,109,OK,86,129,5678,Oklahoma County
08,035,40,109,OK,24,47,3365,Oklahoma County
08,041,40,109,OK,81,134,3595,Oklahoma County
08,059,40,109,OK,32,49,2000,Oklahoma County
08,069,40,109,OK,30,54,1862,Oklahoma County
11,001,40,109,OK,27,36,2018,Oklahoma County
12,005,40,109,OK,29,58,1749,Oklahoma County
12,009,40,109,OK,38,79,3317,Oklahoma County
12,011,40,109,OK,29,48,1433,Oklahoma County
12,031,40,109,OK,33,72,3635,Oklahoma County
12,033,40,109,OK,23,51,1167,Oklahoma County
12,057,40,109,OK,45,82,2597,Oklahoma County
12,086,40,109,OK,24,39,1700,Oklahoma County
12,091,40,109,OK,36,72,2609,Oklahoma County
12,095,40,109,OK,39,67,2437,Oklahoma County
12,099,40,109,OK,20,37,2552,Oklahoma County
12,103,40,109,OK,30,50,2700,Oklahoma County
12,113,40,109,OK,24,52,2705,Oklahoma County
13,067,40,109,OK,25,47,133,Oklahoma County
13,089,40,109,OK,21,39,566,Oklahoma County
13,121,40,109,OK,29,62,1640,Oklahoma County
13,135,40,109,OK,23,52,1425,Oklahoma County
15,003,40,109,OK,30,54,1736,Oklahoma County
16,001,40,109,OK,21,50,1571,Oklahoma County
17,031,40,109,OK,97,148,5187,Oklahoma County
18,097,40,109,OK,24,39,1613,Oklahoma County
19,153,40,109,OK,25,40,928,Oklahoma County
20,091,40,109,OK,45,99,4992,Oklahoma County
20,173,40,109,OK,115,206,5914,Oklahoma County
24,033,40,109,OK,22,35,969,Oklahoma County
25,017,40,109,OK,20,38,1643,Oklahoma County
27,053,40,109,OK,23,34,1015,Oklahoma County
29,077,40,109,OK,23,41,1124,Oklahoma County
29,095,40,109,OK,59,103,2915,Oklahoma County
29,189,40,109,OK,28,45,2897,Oklahoma County
29,510,40,109,OK,20,26,941,Oklahoma County
31,055,40,109,OK,21,56,1256,Oklahoma County
32,003,40,109,OK,89,160,5866,Oklahoma County
35,001,40,109,OK,31,62,1929,Oklahoma County
36,061,40,109,OK,26,31,3270,Oklahoma County
37,119,40,109,OK,24,40,1662,Oklahoma County
37,183,40,109,OK,25,45,1119,Oklahoma County
39,049,40,109,OK,20,30,2188,Oklahoma County
40,003,40,109,OK,20,21,207,Oklahoma County
40,005,40,109,OK,25,39,323,Oklahoma County
40,009,40,109,OK,54,82,1134,Oklahoma County
40,013,40,109,OK,36,57,1249,Oklahoma County
40,015,40,109,OK,68,116,2164,Oklahoma County
40,017,40,109,OK,3545,7077,196220,Oklahoma County
40,019,40,109,OK,56,98,2219,Oklahoma County
40,021,40,109,OK,34,55,1264,Oklahoma County
40,027,40,109,OK,3999,7535,176812,Oklahoma County
40,031,40,109,OK,190,289,4727,Oklahoma County
40,037,40,109,OK,54,99,2687,Oklahoma County
40,039,40,109,OK,62,110,2218,Oklahoma County
40,041,40,109,OK,34,59,2725,Oklahoma County
40,047,40,109,OK,104,160,3289,Oklahoma County
40,049,40,109,OK,54,91,1966,Oklahoma County
40,051,40,109,OK,341,679,16597,Oklahoma County
40,063,40,109,OK,63,82,579,Oklahoma County
40,065,40,109,OK,47,86,1422,Oklahoma County
40,071,40,109,OK,59,114,2865,Oklahoma County
40,073,40,109,OK,71,145,3521,Oklahoma County
40,079,40,109,OK,27,46,776,Oklahoma County
40,081,40,109,OK,264,573,14469,Oklahoma County
40,083,40,109,OK,897,2032,58556,Oklahoma County
40,087,40,109,OK,370,789,18936,Oklahoma County
40,089,40,109,OK,32,49,727,Oklahoma County
40,091,40,109,OK,58,99,3977,Oklahoma County
40,095,40,109,OK,35,71,2060,Oklahoma County
40,097,40,109,OK,22,41,1668,Oklahoma County
40,099,40,109,OK,24,41,1179,Oklahoma County
40,101,40,109,OK,99,139,2253,Oklahoma County
40,103,40,109,OK,20,38,1371,Oklahoma County
40,107,40,109,OK,26,38,335,Oklahoma County
40,109,40,109,OK,266475,545206,20839141,Oklahoma County Non-migrants
40,111,40,109,OK,37,69,1755,Oklahoma County
40,113,40,109,OK,52,83,3136,Oklahoma County
40,119,40,109,OK,201,338,12308,Oklahoma County
40,121,40,109,OK,69,120,2288,Oklahoma County
40,123,40,109,OK,60,96,2157,Oklahoma County
40,125,40,109,OK,495,940,20809,Oklahoma County
40,131,40,109,OK,59,99,2562,Oklahoma County
40,133,40,109,OK,71,152,2111,Oklahoma County
40,137,40,109,OK,63,106,2549,Oklahoma County
40,143,40,109,OK,725,1173,38418,Oklahoma County
40,145,40,109,OK,69,112,3839,Oklahoma County
40,147,40,109,OK,33,61,1701,Oklahoma County
40,153,40,109,OK,39,57,1351,Oklahoma County
41,051,40,109,OK,24,30,1285,Oklahoma County
47,037,40,109,OK,27,39,1327,Oklahoma County
47,157,40,109,OK,53,98,2518,Oklahoma County
48,027,40,109,OK,36,63,1145,Oklahoma County
48,029,40,109,OK,126,228,8996,Oklahoma County
48,085,40,109,OK,162,301,13867,Oklahoma County
48,113,40,109,OK,374,573,24902,Oklahoma County
48,121,40,109,OK,166,321,13526,Oklahoma County
48,141,40,109,OK,48,95,1710,Oklahoma County
48,157,40,109,OK,52,112,3905,Oklahoma County
48,181,40,109,OK,22,45,883,Oklahoma County
48,201,40,109,OK,230,411,25850,Oklahoma County
48,303,40,109,OK,28,48,1174,Oklahoma County
48,329,40,109,OK,25,59,2155,Oklahoma County
48,339,40,109,OK,36,81,3627,Oklahoma County
48,381,40,109,OK,22,43,1485,Oklahoma County
48,439,40,109,OK,276,467,16146,Oklahoma County
48,453,40,109,OK,115,162,7087,Oklahoma County
48,485,40,109,OK,29,39,1546,Oklahoma County
48,491,40,109,OK,49,91,5452,Oklahoma County
49,035,40,109,OK,32,54,2076,Oklahoma County
51,059,40,109,OK,34,78,2887,Oklahoma County
53,033,40,109,OK,64,117,4990,Oklahoma County
53,053,40,109,OK,32,55,1636,Oklahoma County
53,063,40,109,OK,20,37,901,Oklahoma County
40,037,40,111,OK,72,159,3163,Okmulgee County
40,091,40,111,OK,41,91,1959,Okmulgee County
40,101,40,111,OK,40,91,1675,Okmulgee County
40,107,40,111,OK,35,80,1220,Okmulgee County
40,109,40,111,OK,42,70,1039,Okmulgee County
40,111,40,111,OK,11345,24867,563539,Okmulgee County Non-migrants
40,143,40,111,OK,291,578,12309,Okmulgee County
40,145,40,111,OK,28,56,1481,Okmulgee County
40,037,40,113,OK,34,70,1672,Osage County
40,071,40,113,OK,86,165,3286,Osage County
40,109,40,113,OK,23,40,1186,Osage County
40,113,40,113,OK,13554,29358,829679,Osage County Non-migrants
40,117,40,113,OK,45,121,1826,Osage County
40,119,40,113,OK,21,42,1044,Osage County
40,131,40,113,OK,56,109,3646,Osage County
40,143,40,113,OK,620,1265,32599,Osage County
40,145,40,113,OK,24,48,1260,Osage County
40,147,40,113,OK,115,257,6267,Osage County
20,021,40,115,OK,34,73,994,Ottawa County
29,097,40,115,OK,85,155,2939,Ottawa County
29,145,40,115,OK,38,76,1498,Ottawa County
40,035,40,115,OK,53,130,1632,Ottawa County
40,041,40,115,OK,119,264,4571,Ottawa County
40,109,40,115,OK,25,42,891,Ottawa County
40,115,40,115,OK,9782,20749,451005,Ottawa County Non-migrants
40,143,40,115,OK,45,78,1671,Ottawa County
40,037,40,117,OK,64,121,2363,Pawnee County
40,113,40,117,OK,59,140,2821,Pawnee County
40,117,40,117,OK,4789,10597,258151,Pawnee County Non-migrants
40,119,40,117,OK,49,106,2001,Pawnee County
40,143,40,117,OK,142,275,6628,Pawnee County
20,173,40,119,OK,21,35,785,Payne County
40,017,40,119,OK,35,59,1711,Payne County
40,027,40,119,OK,73,120,2723,Payne County
40,037,40,119,OK,80,157,2768,Payne County
40,047,40,119,OK,33,70,1239,Payne County
40,071,40,119,OK,51,96,1779,Payne County
40,081,40,119,OK,81,173,2996,Payne County
40,083,40,119,OK,62,130,3127,Payne County
40,103,40,119,OK,92,198,4440,Payne County
40,109,40,119,OK,347,511,14455,Payne County
40,113,40,119,OK,26,55,1253,Payne County
40,117,40,119,OK,42,92,1968,Payne County
40,119,40,119,OK,22375,46212,1509544,Payne County Non-migrants
40,131,40,119,OK,25,39,766,Payne County
40,143,40,119,OK,264,402,11612,Payne County
48,085,40,119,OK,21,31,645,Payne County
48,113,40,119,OK,24,25,854,Payne County
48,439,40,119,OK,35,39,967,Payne County
40,013,40,121,OK,20,40,986,Pittsburg County
40,017,40,121,OK,23,37,835,Pittsburg County
40,027,40,121,OK,28,55,1157,Pittsburg County
40,061,40,121,OK,42,90,1744,Pittsburg County
40,063,40,121,OK,21,56,814,Pittsburg County
40,077,40,121,OK,40,81,1797,Pittsburg County
40,079,40,121,OK,23,47,1115,Pittsburg County
40,091,40,121,OK,63,129,2031,Pittsburg County
40,101,40,121,OK,24,48,936,Pittsburg County
40,109,40,121,OK,75,133,2365,Pittsburg County
40,121,40,121,OK,13988,29467,732244,Pittsburg County Non-migrants
40,143,40,121,OK,72,142,2774,Pittsburg County
40,027,40,123,OK,74,126,3861,Pontotoc County
40,029,40,123,OK,30,56,840,Pontotoc County
40,049,40,123,OK,54,122,2321,Pontotoc County
40,063,40,123,OK,33,71,1431,Pontotoc County
40,087,40,123,OK,24,50,1156,Pontotoc County
40,099,40,123,OK,28,59,1573,Pontotoc County
40,109,40,123,OK,102,158,4719,Pontotoc County
40,123,40,123,OK,12604,27009,776007,Pontotoc County Non-migrants
40,125,40,123,OK,49,96,1755,Pontotoc County
40,133,40,123,OK,55,124,1928,Pontotoc County
40,143,40,123,OK,28,50,2095,Pontotoc County
40,017,40,125,OK,52,96,2240,Pottawatomie County
40,027,40,125,OK,238,456,8945,Pottawatomie County
40,081,40,125,OK,135,313,5505,Pottawatomie County
40,087,40,125,OK,22,55,873,Pottawatomie County
40,109,40,125,OK,464,831,19130,Pottawatomie County
40,119,40,125,OK,25,51,1493,Pottawatomie County
40,123,40,125,OK,29,57,745,Pottawatomie County
40,125,40,125,OK,22766,49175,1294345,Pottawatomie County Non-migrants
40,133,40,125,OK,132,289,4096,Pottawatomie County
40,143,40,125,OK,48,76,1711,Pottawatomie County
40,023,40,127,OK,37,72,1638,Pushmataha County
40,127,40,127,OK,3203,7084,153215,Pushmataha County Non-migrants
40,009,40,129,OK,23,57,1158,Roger Mills County
40,129,40,129,OK,1095,2464,55116,Roger Mills County Non-migrants
40,021,40,131,OK,23,43,1080,Rogers County
40,027,40,131,OK,24,38,844,Rogers County
40,035,40,131,OK,32,70,1215,Rogers County
40,037,40,131,OK,46,102,2448,Rogers County
40,041,40,131,OK,31,57,2018,Rogers County
40,097,40,131,OK,150,313,7995,Rogers County
40,101,40,131,OK,32,73,1130,Rogers County
40,109,40,131,OK,61,117,4528,Rogers County
40,111,40,131,OK,26,53,1395,Rogers County
40,113,40,131,OK,41,89,2339,Rogers County
40,131,40,131,OK,31272,69593,2482352,Rogers County Non-migrants
40,143,40,131,OK,1274,2456,74388,Rogers County
40,145,40,131,OK,182,362,9661,Rogers County
40,147,40,131,OK,50,116,2415,Rogers County
40,027,40,133,OK,34,59,1135,Seminole County
40,063,40,133,OK,47,99,1187,Seminole County
40,081,40,133,OK,23,53,878,Seminole County
40,109,40,133,OK,52,99,1431,Seminole County
40,123,40,133,OK,49,99,2270,Seminole County
40,125,40,133,OK,150,296,5631,Seminole County
40,133,40,133,OK,6983,15412,327540,Seminole County Non-migrants
05,033,40,135,OK,66,133,2768,Sequoyah County
05,131,40,135,OK,155,297,6447,Sequoyah County
40,021,40,135,OK,36,64,1770,Sequoyah County
40,079,40,135,OK,54,114,2056,Sequoyah County
40,101,40,135,OK,58,134,3086,Sequoyah County
40,135,40,135,OK,12478,27649,620464,Sequoyah County Non-migrants
40,143,40,135,OK,32,64,1884,Sequoyah County
40,017,40,137,OK,20,39,1169,Stephens County
40,019,40,137,OK,24,36,765,Stephens County
40,027,40,137,OK,36,64,1609,Stephens County
40,031,40,137,OK,100,210,3150,Stephens County
40,051,40,137,OK,57,135,2501,Stephens County
40,067,40,137,OK,25,53,846,Stephens County
40,109,40,137,OK,99,167,4554,Stephens County
40,137,40,137,OK,13646,29901,818341,Stephens County Non-migrants
20,175,40,139,OK,57,134,2475,Texas County
40,109,40,139,OK,28,54,1072,Texas County
40,139,40,139,OK,6736,15127,366267,Texas County Non-migrants
48,381,40,139,OK,20,35,1121,Texas County
40,031,40,141,OK,25,43,739,Tillman County
40,141,40,141,OK,2060,4522,91621,Tillman County Non-migrants
04,013,40,143,OK,129,218,7140,Tulsa County
05,007,40,143,OK,98,187,7408,Tulsa County
05,033,40,143,OK,20,44,889,Tulsa County
05,119,40,143,OK,32,54,1419,Tulsa County
05,131,40,143,OK,37,61,1476,Tulsa County
05,143,40,143,OK,78,114,4532,Tulsa County
06,037,40,143,OK,94,148,5429,Tulsa County
06,059,40,143,OK,27,41,834,Tulsa County
06,065,40,143,OK,33,62,1427,Tulsa County
06,067,40,143,OK,39,64,1181,Tulsa County
06,071,40,143,OK,25,48,1103,Tulsa County
06,073,40,143,OK,80,125,2778,Tulsa County
08,005,40,143,OK,37,53,1498,Tulsa County
08,031,40,143,OK,49,68,4672,Tulsa County
08,035,40,143,OK,21,47,2833,Tulsa County
08,041,40,143,OK,45,89,3283,Tulsa County
08,059,40,143,OK,35,59,2974,Tulsa County
11,001,40,143,OK,27,35,2017,Tulsa County
12,011,40,143,OK,33,53,1932,Tulsa County
12,031,40,143,OK,29,57,1764,Tulsa County
12,057,40,143,OK,44,63,2247,Tulsa County
12,071,40,143,OK,22,42,2092,Tulsa County
12,086,40,143,OK,29,50,1511,Tulsa County
12,095,40,143,OK,34,74,6500,Tulsa County
12,099,40,143,OK,28,68,2942,Tulsa County
12,101,40,143,OK,21,43,905,Tulsa County
12,103,40,143,OK,26,46,2269,Tulsa County
17,031,40,143,OK,64,98,4851,Tulsa County
19,153,40,143,OK,22,36,716,Tulsa County
20,091,40,143,OK,52,100,4536,Tulsa County
20,125,40,143,OK,24,47,1271,Tulsa County
20,173,40,143,OK,95,173,5376,Tulsa County
27,053,40,143,OK,24,56,1698,Tulsa County
29,077,40,143,OK,42,72,3709,Tulsa County
29,095,40,143,OK,60,95,3526,Tulsa County
29,097,40,143,OK,34,51,1072,Tulsa County
29,189,40,143,OK,37,52,2519,Tulsa County
32,003,40,143,OK,46,82,1753,Tulsa County
35,001,40,143,OK,27,47,1477,Tulsa County
37,119,40,143,OK,31,49,1663,Tulsa County
37,183,40,143,OK,22,40,2064,Tulsa County
40,009,40,143,OK,25,31,125,Tulsa County
40,013,40,143,OK,20,24,543,Tulsa County
40,017,40,143,OK,97,184,5372,Tulsa County
40,021,40,143,OK,138,250,7087,Tulsa County
40,027,40,143,OK,232,360,10501,Tulsa County
40,031,40,143,OK,77,103,1484,Tulsa County
40,035,40,143,OK,34,66,1473,Tulsa County
40,037,40,143,OK,1222,2492,74292,Tulsa County
40,041,40,143,OK,120,205,7875,Tulsa County
40,047,40,143,OK,27,54,1196,Tulsa County
40,063,40,143,OK,36,43,698,Tulsa County
40,071,40,143,OK,46,67,1888,Tulsa County
40,079,40,143,OK,27,47,730,Tulsa County
40,081,40,143,OK,35,63,3358,Tulsa County
40,083,40,143,OK,21,39,1655,Tulsa County
40,087,40,143,OK,21,35,928,Tulsa County
40,091,40,143,OK,56,104,2714,Tulsa County
40,097,40,143,OK,211,393,9516,Tulsa County
40,101,40,143,OK,276,520,10815,Tulsa County
40,105,40,143,OK,34,75,1346,Tulsa County
40,107,40,143,OK,20,31,352,Tulsa County
40,109,40,143,OK,789,1381,47298,Tulsa County
40,111,40,143,OK,322,653,15306,Tulsa County
40,113,40,143,OK,787,1605,44833,Tulsa County
40,115,40,143,OK,55,93,2087,Tulsa County
40,117,40,143,OK,155,339,6268,Tulsa County
40,119,40,143,OK,194,304,8354,Tulsa County
40,121,40,143,OK,55,94,1772,Tulsa County
40,125,40,143,OK,47,75,1342,Tulsa County
40,131,40,143,OK,1587,3320,91028,Tulsa County
40,135,40,143,OK,47,84,1863,Tulsa County
40,143,40,143,OK,225077,467933,17459805,Tulsa County Non-migrants
40,145,40,143,OK,2072,4389,119625,Tulsa County
40,147,40,143,OK,249,484,11439,Tulsa County
47,037,40,143,OK,34,52,2270,Tulsa County
47,157,40,143,OK,33,56,2226,Tulsa County
48,029,40,143,OK,77,134,4268,Tulsa County
48,085,40,143,OK,133,300,12263,Tulsa County
48,113,40,143,OK,245,388,20324,Tulsa County
48,121,40,143,OK,75,150,5837,Tulsa County
48,141,40,143,OK,25,45,1110,Tulsa County
48,157,40,143,OK,42,80,4277,Tulsa County
48,201,40,143,OK,175,315,15149,Tulsa County
48,339,40,143,OK,40,94,5526,Tulsa County
48,439,40,143,OK,213,421,13335,Tulsa County
48,453,40,143,OK,68,99,6293,Tulsa County
48,491,40,143,OK,26,40,1714,Tulsa County
49,035,40,143,OK,24,51,2040,Tulsa County
53,033,40,143,OK,48,88,4024,Tulsa County
53,053,40,143,OK,20,39,1132,Tulsa County
55,079,40,143,OK,26,40,803,Tulsa County
40,021,40,145,OK,68,139,3488,Wagoner County
40,037,40,145,OK,64,138,3070,Wagoner County
40,041,40,145,OK,20,43,2217,Wagoner County
40,097,40,145,OK,77,175,4561,Wagoner County
40,101,40,145,OK,183,424,8221,Wagoner County
40,109,40,145,OK,47,76,2824,Wagoner County
40,113,40,145,OK,21,45,1244,Wagoner County
40,119,40,145,OK,20,40,1002,Wagoner County
40,131,40,145,OK,167,365,10068,Wagoner County
40,143,40,145,OK,1371,2645,71490,Wagoner County
40,145,40,145,OK,26005,58465,1835929,Wagoner County Non-migrants
20,125,40,147,OK,34,70,1659,Washington County
40,027,40,147,OK,23,31,888,Washington County
40,105,40,147,OK,50,106,2199,Washington County
40,109,40,147,OK,35,54,2135,Washington County
40,113,40,147,OK,105,230,5796,Washington County
40,119,40,147,OK,25,34,1563,Washington County
40,131,40,147,OK,57,119,4182,Washington County
40,143,40,147,OK,272,475,16370,Washington County
40,147,40,147,OK,17639,37776,1270248,Washington County Non-migrants
48,201,40,147,OK,38,87,9510,Washington County
40,009,40,149,OK,63,163,2321,Washita County
40,039,40,149,OK,65,154,2297,Washita County
40,109,40,149,OK,22,41,866,Washita County
40,149,40,149,OK,3339,7555,168857,Washita County Non-migrants
40,003,40,151,OK,26,51,920,Woods County
40,151,40,151,OK,2659,5540,171416,Woods County Non-migrants
40,017,40,153,OK,21,37,749,Woodward County
40,045,40,153,OK,42,79,1051,Woodward County
40,109,40,153,OK,42,72,2012,Woodward County
40,153,40,153,OK,6322,13949,346711,Woodward County Non-migrants
16,001,41,001,OR,25,60,1139,Baker County
41,001,41,001,OR,5794,11625,308759,Baker County Non-migrants
41,061,41,001,OR,53,110,2389,Baker County
04,013,41,003,OR,46,65,2380,Benton County
04,019,41,003,OR,21,24,921,Benton County
06,037,41,003,OR,37,41,1339,Benton County
06,073,41,003,OR,35,49,2422,Benton County
16,001,41,003,OR,27,51,1898,Benton County
41,003,41,003,OR,30529,58668,2736237,Benton County Non-migrants
41,005,41,003,OR,131,184,5821,Benton County
41,017,41,003,OR,116,166,6190,Benton County
41,019,41,003,OR,34,59,1402,Benton County
41,029,41,003,OR,59,82,2358,Benton County
41,039,41,003,OR,243,354,11676,Benton County
41,041,41,003,OR,67,122,3659,Benton County
41,043,41,003,OR,747,1275,38339,Benton County
41,047,41,003,OR,211,286,9635,Benton County
41,051,41,003,OR,272,314,10150,Benton County
41,053,41,003,OR,125,204,6792,Benton County
41,059,41,003,OR,22,29,576,Benton County
41,067,41,003,OR,219,284,10313,Benton County
41,071,41,003,OR,34,52,2060,Benton County
53,011,41,003,OR,59,87,3647,Benton County
53,033,41,003,OR,81,100,4279,Benton County
53,061,41,003,OR,20,28,1176,Benton County
02,020,41,005,OR,22,45,1019,Clackamas County
04,013,41,005,OR,326,652,45196,Clackamas County
04,019,41,005,OR,58,105,4651,Clackamas County
04,021,41,005,OR,29,65,3130,Clackamas County
04,027,41,005,OR,20,30,1545,Clackamas County
